episode,cop_reward,thief_reward,captured,epsilon
35239,20.62,-16.15,1,0.05
35240,21.24,-16.509999999999998,1,0.05
35241,21.34,-16.18,1,0.05
35242,21.24,-14.85,1,0.05
35243,20.15,-17.03,1,0.05
35244,21.36,-16.1,1,0.05
35245,21.58,-15.33,1,0.05
35246,20.74,-13.96,1,0.05
35247,22.26,-15.690000000000001,1,0.05
35248,20.36,-17.73,1,0.05
35249,21.84,-11.57,1,0.05
35250,20.26,-18.14,1,0.05
35251,20.8,-14.17,1,0.05
35252,21.36,-16.1,1,0.05
35253,20.5,-16.5,1,0.05
35254,20.16,-19.09,1,0.05
35255,21.18,-17.8,1,0.05
35256,20.12,-16.759999999999998,1,0.05
35257,21.18,-17.8,1,0.05
35258,21.34,-16.18,1,0.05
35259,21.13,-14.649999999999999,1,0.05
35260,22.48,-15.11,1,0.05
35261,20.44,-16.92,1,0.05
35262,20.4,-15.899999999999999,1,0.05
35263,20.38,-15.239999999999998,1,0.05
35264,22.66,-10.52,1,0.05
35265,20.28,-18.14,1,0.05
35266,20.52,-16.509999999999998,1,0.05
35267,20.44,-16.92,1,0.05
35268,21.68,-11.07,1,0.05
35269,21.36,-16.1,1,0.05
35270,20.44,-16.92,1,0.05
35271,21.5,-11.13,1,0.05
35272,20.74,-13.739999999999998,1,0.05
35273,20.18,-19.08,1,0.05
35274,20.44,-17.59,1,0.05
35275,20.38,-17.02,1,0.05
35276,21.18,-17.73,1,0.05
35277,22.74,-13.29,1,0.05
35278,20.46,-14.99,1,0.05
35279,20.38,-16.93,1,0.05
35280,20.26,-18.5,1,0.05
35281,20.38,-16.93,1,0.05
35282,21.68,-12.39,1,0.05
35283,20.6,-16.1,1,0.05
35284,20.44,-17.31,1,0.05
35285,20.74,-13.739999999999998,1,0.05
35286,20.36,-17.56,1,0.05
35287,21.2,-16.49,1,0.05
35288,20.38,-16.93,1,0.05
35289,22.58,-11.51,1,0.05
35290,21.48,-14.03,1,0.05
35291,20.38,-16.93,1,0.05
35292,20.48,-15.899999999999999,1,0.05
35293,21.26,-17.06,1,0.05
35294,20.34,-18.61,1,0.05
35295,21.34,-16.97,1,0.05
35296,20.18,-19.17,1,0.05
35297,20.7,-14.99,1,0.05
35298,20.58,-14.78,1,0.05
35299,20.44,-16.92,1,0.05
35300,20.44,-17.14,1,0.05
35301,21.18,-17.73,1,0.05
35302,20.68,-13.76,1,0.05
35303,20.28,-18.06,1,0.05
35304,21.36,-16.189999999999998,1,0.05
35305,21.28,-16.6,1,0.05
35306,21.18,-17.8,1,0.05
35307,21.28,-16.6,1,0.05
35308,22.24,-15.84,1,0.05
35309,20.9,-13.14,1,0.05
35310,21.18,-17.72,1,0.05
35311,20.54,-16.1,1,0.05
35312,20.38,-16.93,1,0.05
35313,21.18,-17.8,1,0.05
35314,20.7,-14.059999999999999,1,0.05
35315,20.38,-16.93,1,0.05
35316,20.58,-14.95,1,0.05
35317,21.18,-16.509999999999998,1,0.05
35318,20.28,-18.14,1,0.05
35319,21.36,-16.1,1,0.05
35320,20.74,-13.96,1,0.05
35321,20.44,-16.59,1,0.05
35322,21.18,-17.8,1,0.05
35323,21.22,-15.24,1,0.05
35324,21.36,-16.42,1,0.05
35325,21.26,-17.06,1,0.05
35326,20.34,-13.52,1,0.05
35327,21.36,-16.1,1,0.05
35328,21.18,-17.73,1,0.05
35329,20.28,-18.14,1,0.05
35330,21.18,-17.73,1,0.05
35331,21.5,-15.35,1,0.05
35332,20.44,-16.92,1,0.05
35333,20.42,-17.99,1,0.05
35334,21.26,-17.06,1,0.05
35335,21.18,-17.72,1,0.05
35336,21.84,-9.89,1,0.05
35337,20.38,-16.93,1,0.05
35338,20.54,-16.1,1,0.05
35339,21.26,-17.23,1,0.05
35340,21.34,-16.18,1,0.05
35341,21.66,-13.02,1,0.05
35342,21.18,-17.8,1,0.05
35343,21.18,-17.63,1,0.05
35344,20.23,-15.46,1,0.05
35345,21.28,-16.6,1,0.05
35346,21.68,-12.39,1,0.05
35347,20.58,-14.78,1,0.05
35348,20.46,-16.52,1,0.05
35349,21.18,-17.3,1,0.05
35350,21.16,-16.36,1,0.05
35351,21.18,-17.8,1,0.05
35352,20.44,-16.92,1,0.05
35353,20.58,-14.78,1,0.05
35354,20.44,-16.92,1,0.05
35355,20.38,-16.93,1,0.05
35356,20.38,-16.93,1,0.05
35357,20.9,-13.14,1,0.05
35358,20.68,-11.79,1,0.05
35359,20.84,-12.93,1,0.05
35360,20.38,-16.93,1,0.05
35361,21.94,-6.579999999999998,1,0.05
35362,20.38,-16.6,1,0.05
35363,20.28,-18.14,1,0.05
35364,21.68,-12.39,1,0.05
35365,21.36,-16.1,1,0.05
35366,21.26,-17.06,1,0.05
35367,21.66,-13.02,1,0.05
35368,20.26,-17.64,1,0.05
35369,21.32,-16.67,1,0.05
35370,21.759999999999998,-11.57,1,0.05
35371,21.36,-16.1,1,0.05
35372,21.38,-14.48,1,0.05
35373,21.36,-16.1,1,0.05
35374,20.44,-16.92,1,0.05
35375,21.28,-16.6,1,0.05
35376,21.36,-16.1,1,0.05
35377,21.58,-13.43,1,0.05
35378,20.48,-15.66,1,0.05
35379,21.26,-16.65,1,0.05
35380,21.84,-11.57,1,0.05
35381,21.18,-17.72,1,0.05
35382,21.68,-12.39,1,0.05
35383,20.44,-16.92,1,0.05
35384,21.68,-12.39,1,0.05
35385,20.76,-15.35,1,0.05
35386,20.08,-19.5,1,0.05
35387,21.36,-16.1,1,0.05
35388,21.18,-17.72,1,0.05
35389,20.48,-15.899999999999999,1,0.05
35390,20.48,-15.899999999999999,1,0.05
35391,20.58,-14.7,1,0.05
35392,22.18,-16.18,1,0.05
35393,21.1,-17.83,1,0.05
35394,20.58,-14.870000000000001,1,0.05
35395,20.44,-16.92,1,0.05
35396,22.18,-16.42,1,0.05
35397,20.62,-14.469999999999999,1,0.05
35398,20.64,-15.17,1,0.05
35399,20.18,-18.76,1,0.05
35400,20.78,-12.57,1,0.05
35401,20.46,-16.62,1,0.05
35402,20.9,-13.14,1,0.05
35403,21.34,-16.18,1,0.05
35404,20.46,-15.93,1,0.05
35405,20.38,-16.93,1,0.05
35406,20.38,-16.93,1,0.05
35407,21.78,-12.99,1,0.05
35408,21.18,-17.8,1,0.05
35409,21.18,-17.8,1,0.05
35410,20.38,-16.93,1,0.05
35411,21.18,-17.8,1,0.05
35412,21.68,-12.39,1,0.05
35413,21.36,-15.469999999999999,1,0.05
35414,22.08,-17.09,1,0.05
35415,20.46,-16.75,1,0.05
35416,20.28,-18.14,1,0.05
35417,21.18,-17.23,1,0.05
35418,20.62,-15.120000000000001,1,0.05
35419,20.33,-14.75,1,0.05
35420,22.58,-14.129999999999999,1,0.05
35421,20.58,-14.870000000000001,1,0.05
35422,20.95,-15.61,1,0.05
35423,20.58,-13.079999999999998,1,0.05
35424,21.18,-17.23,1,0.05
35425,20.44,-16.92,1,0.05
35426,21.46,-14.2,1,0.05
35427,20.44,-16.92,1,0.05
35428,21.58,-13.79,1,0.05
35429,20.38,-16.93,1,0.05
35430,20.96,-11.12,1,0.05
35431,20.6,-16.1,1,0.05
35432,21.18,-17.23,1,0.05
35433,20.28,-18.14,1,0.05
35434,20.44,-16.92,1,0.05
35435,20.52,-16.509999999999998,1,0.05
35436,20.88,-9.3,1,0.05
35437,20.34,-15.940000000000001,1,0.05
35438,20.58,-14.879999999999999,1,0.05
35439,21.18,-17.23,1,0.05
35440,20.44,-16.92,1,0.05
35441,21.36,-16.1,1,0.05
35442,20.44,-16.92,1,0.05
35443,20.26,-18.5,1,0.05
35444,20.34,-16.17,1,0.05
35445,20.58,-14.78,1,0.05
35446,21.18,-17.8,1,0.05
35447,21.68,-12.39,1,0.05
35448,20.76,-14.100000000000001,1,0.05
35449,22.58,-14.129999999999999,1,0.05
35450,20.56,-12.649999999999999,1,0.05
35451,20.48,-15.899999999999999,1,0.05
35452,21.24,-16.31,1,0.05
35453,21.28,-16.43,1,0.05
35454,21.28,-16.6,1,0.05
35455,21.36,-16.1,1,0.05
35456,20.28,-18.05,1,0.05
35457,21.36,-16.1,1,0.05
35458,20.9,-13.14,1,0.05
35459,21.18,-17.72,1,0.05
35460,22.58,-12.42,1,0.05
35461,21.36,-15.69,1,0.05
35462,20.6,-16.1,1,0.05
35463,21.18,-17.8,1,0.05
35464,21.36,-16.1,1,0.05
35465,20.9,-13.14,1,0.05
35466,20.28,-18.14,1,0.05
35467,20.98,-12.11,1,0.05
35468,20.4,-15.899999999999999,1,0.05
35469,20.28,-18.14,1,0.05
35470,21.2,-16.6,1,0.05
35471,21.36,-16.28,1,0.05
35472,20.38,-16.93,1,0.05
35473,20.39,-14.059999999999999,1,0.05
35474,20.58,-14.870000000000001,1,0.05
35475,21.36,-16.1,1,0.05
35476,21.68,-12.39,1,0.05
35477,20.58,-14.870000000000001,1,0.05
35478,20.48,-15.809999999999999,1,0.05
35479,20.62,-15.21,1,0.05
35480,21.18,-17.72,1,0.05
35481,22.26,-15.61,1,0.05
35482,20.67,-12.27,1,0.05
35483,21.18,-17.8,1,0.05
35484,21.44,-15.92,1,0.05
35485,20.38,-16.93,1,0.05
35486,21.26,-16.6,1,0.05
35487,20.38,-17.11,1,0.05
35488,20.38,-16.93,1,0.05
35489,21.32,-15.43,1,0.05
35490,21.759999999999998,-11.98,1,0.05
35491,20.78,-14.71,1,0.05
35492,20.38,-16.93,1,0.05
35493,22.26,-15.690000000000001,1,0.05
35494,20.9,-13.14,1,0.05
35495,21.66,-13.02,1,0.05
35496,20.48,-15.899999999999999,1,0.05
35497,21.18,-17.72,1,0.05
35498,21.34,-16.02,1,0.05
35499,20.38,-16.93,1,0.05
35500,21.26,-17.22,1,0.05
35501,20.38,-16.93,1,0.05
35502,20.58,-14.870000000000001,1,0.05
35503,21.26,-16.68,1,0.05
35504,21.12,-15.67,1,0.05
35505,20.66,-16.52,1,0.05
35506,21.18,-17.8,1,0.05
35507,21.36,-14.24,1,0.05
35508,20.52,-16.509999999999998,1,0.05
35509,22.26,-15.690000000000001,1,0.05
35510,20.48,-15.899999999999999,1,0.05
35511,20.62,-14.469999999999999,1,0.05
35512,20.28,-16.19,1,0.05
35513,20.74,-13.739999999999998,1,0.05
35514,22.58,-14.129999999999999,1,0.05
35515,21.18,-17.23,1,0.05
35516,20.64,-14.35,1,0.05
35517,21.18,-17.09,1,0.05
35518,20.44,-16.92,1,0.05
35519,20.36,-17.72,1,0.05
35520,20.42,-16.52,1,0.05
35521,20.48,-15.899999999999999,1,0.05
35522,21.34,-16.18,1,0.05
35523,21.18,-17.8,1,0.05
35524,23.27,-9.090000000000002,1,0.05
35525,20.18,-18.76,1,0.05
35526,21.34,-16.18,1,0.05
35527,20.38,-16.93,1,0.05
35528,20.18,-18.76,1,0.05
35529,20.38,-16.939999999999998,1,0.05
35530,20.28,-18.14,1,0.05
35531,21.48,-15.850000000000001,1,0.05
35532,21.18,-17.23,1,0.05
35533,20.78,-14.809999999999999,1,0.05
35534,22.28,-15.059999999999999,1,0.05
35535,20.48,-15.899999999999999,1,0.05
35536,21.32,-15.81,1,0.05
35537,21.14,-16.41,1,0.05
35538,20.54,-16.46,1,0.05
35539,21.26,-17.06,1,0.05
35540,22.26,-15.690000000000001,1,0.05
35541,21.4,-14.2,1,0.05
35542,20.48,-15.899999999999999,1,0.05
35543,21.68,-12.39,1,0.05
35544,21.18,-17.72,1,0.05
35545,21.18,-17.72,1,0.05
35546,20.74,-14.05,1,0.05
35547,20.95,-17.06,1,0.05
35548,20.38,-16.93,1,0.05
35549,21.26,-16.68,1,0.05
35550,21.1,-17.48,1,0.05
35551,22.26,-15.690000000000001,1,0.05
35552,20.38,-16.93,1,0.05
35553,22.259999999999998,-16.13,1,0.05
35554,20.38,-16.93,1,0.05
35555,21.36,-16.1,1,0.05
35556,22.48,-14.86,1,0.05
35557,21.44,-15.69,1,0.05
35558,21.36,-16.1,1,0.05
35559,21.58,-15.5,1,0.05
35560,21.34,-16.18,1,0.05
35561,22.58,-14.129999999999999,1,0.05
35562,21.66,-13.01,1,0.05
35563,21.84,-11.57,1,0.05
35564,21.36,-16.1,1,0.05
35565,20.93,-16.06,1,0.05
35566,20.52,-16.509999999999998,1,0.05
35567,21.18,-17.8,1,0.05
35568,21.26,-17.06,1,0.05
35569,21.66,-13.02,1,0.05
35570,21.259999999999998,-16.1,1,0.05
35571,21.18,-16.18,1,0.05
35572,21.84,-11.57,1,0.05
35573,20.84,-10.44,1,0.05
35574,21.26,-16.68,1,0.05
35575,20.68,-15.3,1,0.05
35576,21.18,-17.8,1,0.05
35577,20.44,-16.92,1,0.05
35578,20.96,-10.86,1,0.05
35579,20.44,-16.92,1,0.05
35580,20.44,-13.95,1,0.05
35581,20.58,-14.870000000000001,1,0.05
35582,20.38,-17.03,1,0.05
35583,21.36,-14.24,1,0.05
35584,20.62,-14.469999999999999,1,0.05
35585,21.58,-13.43,1,0.05
35586,21.68,-14.379999999999999,1,0.05
35587,20.6,-16.16,1,0.05
35588,22.18,-16.02,1,0.05
35589,20.58,-14.870000000000001,1,0.05
35590,20.56,-15.399999999999999,1,0.05
35591,20.48,-15.899999999999999,1,0.05
35592,21.54,-14.649999999999999,1,0.05
35593,20.38,-16.93,1,0.05
35594,21.34,-16.18,1,0.05
35595,21.26,-17.06,1,0.05
35596,21.18,-17.73,1,0.05
35597,21.18,-17.23,1,0.05
35598,20.77,-15.71,1,0.05
35599,20.52,-16.73,1,0.05
35600,20.41,-14.280000000000001,1,0.05
35601,20.28,-18.14,1,0.05
35602,20.62,-14.469999999999999,1,0.05
35603,21.68,-12.39,1,0.05
35604,21.78,-11.85,1,0.05
35605,20.44,-16.92,1,0.05
35606,20.95,-17.23,1,0.05
35607,20.18,-19.09,1,0.05
35608,21.68,-12.39,1,0.05
35609,21.28,-16.6,1,0.05
35610,20.44,-17.13,1,0.05
35611,21.26,-17.06,1,0.05
35612,20.48,-15.899999999999999,1,0.05
35613,21.18,-17.72,1,0.05
35614,21.02,-17.22,1,0.05
35615,20.3,-16.52,1,0.05
35616,20.86,-13.629999999999999,1,0.05
35617,20.48,-15.899999999999999,1,0.05
35618,21.18,-17.72,1,0.05
35619,21.18,-17.8,1,0.05
35620,23.48,-13.79,1,0.05
35621,22.25,-12.61,1,0.05
35622,22.26,-15.66,1,0.05
35623,21.34,-16.23,1,0.05
35624,20.34,-16.17,1,0.05
35625,22.24,-15.55,1,0.05
35626,20.38,-16.93,1,0.05
35627,21.0,-16.02,1,0.05
35628,21.18,-17.72,1,0.05
35629,20.6,-13.42,1,0.05
35630,20.28,-18.13,1,0.05
35631,21.42,-16.08,1,0.05
35632,20.28,-18.14,1,0.05
35633,21.26,-17.06,1,0.05
35634,21.28,-15.68,1,0.05
35635,20.48,-16.25,1,0.05
35636,20.54,-14.219999999999999,1,0.05
35637,20.44,-16.92,1,0.05
35638,20.68,-13.419999999999998,1,0.05
35639,20.62,-14.469999999999999,1,0.05
35640,21.18,-17.8,1,0.05
35641,20.62,-14.469999999999999,1,0.05
35642,21.36,-16.1,1,0.05
35643,20.48,-15.899999999999999,1,0.05
35644,20.46,-16.43,1,0.05
35645,20.58,-14.870000000000001,1,0.05
35646,20.46,-16.66,1,0.05
35647,20.64,-15.530000000000001,1,0.05
35648,20.92,-14.22,1,0.05
35649,21.54,-14.649999999999999,1,0.05
35650,21.1,-17.689999999999998,1,0.05
35651,21.42,-15.86,1,0.05
35652,20.28,-18.14,1,0.05
35653,20.48,-15.899999999999999,1,0.05
35654,20.38,-16.93,1,0.05
35655,21.36,-14.370000000000001,1,0.05
35656,20.84,-12.62,1,0.05
35657,20.46,-16.52,1,0.05
35658,20.48,-15.899999999999999,1,0.05
35659,20.48,-15.399999999999999,1,0.05
35660,21.42,-15.77,1,0.05
35661,20.38,-16.93,1,0.05
35662,21.48,-13.76,1,0.05
35663,21.34,-16.03,1,0.05
35664,20.38,-16.6,1,0.05
35665,20.26,-15.26,1,0.05
35666,20.44,-17.23,1,0.05
35667,21.18,-17.8,1,0.05
35668,20.74,-13.96,1,0.05
35669,21.18,-17.72,1,0.05
35670,21.34,-16.18,1,0.05
35671,21.44,-15.3,1,0.05
35672,21.36,-16.1,1,0.05
35673,21.18,-17.23,1,0.05
35674,21.54,-14.649999999999999,1,0.05
35675,21.18,-17.8,1,0.05
35676,21.18,-17.8,1,0.05
35677,20.38,-17.1,1,0.05
35678,21.44,-15.69,1,0.05
35679,21.36,-16.1,1,0.05
35680,21.44,-15.69,1,0.05
35681,21.18,-17.8,1,0.05
35682,20.38,-16.93,1,0.05
35683,20.52,-16.509999999999998,1,0.05
35684,20.24,-15.399999999999999,1,0.05
35685,21.18,-17.72,1,0.05
35686,20.9,-13.14,1,0.05
35687,20.64,-14.829999999999998,1,0.05
35688,20.38,-14.14,1,0.05
35689,21.48,-13.76,1,0.05
35690,21.9,-10.18,1,0.05
35691,20.44,-16.92,1,0.05
35692,20.28,-18.13,1,0.05
35693,20.28,-18.14,1,0.05
35694,20.44,-16.92,1,0.05
35695,21.36,-16.1,1,0.05
35696,21.34,-16.18,1,0.05
35697,21.18,-17.73,1,0.05
35698,21.18,-17.72,1,0.05
35699,20.36,-17.56,1,0.05
35700,21.54,-14.649999999999999,1,0.05
35701,20.34,-18.76,1,0.05
35702,21.18,-17.72,1,0.05
35703,20.56,-13.08,1,0.05
35704,20.86,-13.709999999999999,1,0.05
35705,20.17,-14.17,1,0.05
35706,21.34,-16.18,1,0.05
35707,20.46,-16.52,1,0.05
35708,21.18,-17.8,1,0.05
35709,22.18,-16.18,1,0.05
35710,21.759999999999998,-11.98,1,0.05
35711,21.18,-17.23,1,0.05
35712,20.44,-17.23,1,0.05
35713,21.28,-16.6,1,0.05
35714,20.44,-17.31,1,0.05
35715,21.18,-17.8,1,0.05
35716,20.34,-17.73,1,0.05
35717,21.28,-16.6,1,0.05
35718,20.52,-16.509999999999998,1,0.05
35719,21.42,-15.85,1,0.05
35720,20.4,-15.899999999999999,1,0.05
35721,21.36,-16.1,1,0.05
35722,20.38,-16.93,1,0.05
35723,21.18,-17.72,1,0.05
35724,21.36,-16.1,1,0.05
35725,21.58,-13.43,1,0.05
35726,21.18,-18.09,1,0.05
35727,22.44,-14.02,1,0.05
35728,20.38,-16.93,1,0.05
35729,21.68,-12.39,1,0.05
35730,20.6,-16.49,1,0.05
35731,20.2,-17.63,1,0.05
35732,21.58,-13.43,1,0.05
35733,20.08,-19.5,1,0.05
35734,20.6,-16.1,1,0.05
35735,20.12,-16.89,1,0.05
35736,21.42,-15.1,1,0.05
35737,21.18,-17.8,1,0.05
35738,20.38,-16.93,1,0.05
35739,21.16,-17.31,1,0.05
35740,21.26,-17.06,1,0.05
35741,21.48,-14.61,1,0.05
35742,22.58,-14.129999999999999,1,0.05
35743,20.74,-13.739999999999998,1,0.05
35744,21.42,-15.85,1,0.05
35745,20.34,-16.6,1,0.05
35746,20.44,-16.92,1,0.05
35747,20.44,-16.92,1,0.05
35748,20.98,-12.579999999999998,1,0.05
35749,20.28,-18.14,1,0.05
35750,20.24,-17.73,1,0.05
35751,20.28,-18.14,1,0.05
35752,21.66,-13.02,1,0.05
35753,21.68,-12.39,1,0.05
35754,21.36,-16.1,1,0.05
35755,21.44,-15.69,1,0.05
35756,20.44,-16.92,1,0.05
35757,21.5,-15.8,1,0.05
35758,20.26,-17.88,1,0.05
35759,21.28,-15.18,1,0.05
35760,21.36,-15.57,1,0.05
35761,20.66,-14.309999999999999,1,0.05
35762,22.26,-15.690000000000001,1,0.05
35763,20.28,-18.14,1,0.05
35764,22.58,-14.129999999999999,1,0.05
35765,20.58,-14.78,1,0.05
35766,20.74,-13.739999999999998,1,0.05
35767,20.4,-15.899999999999999,1,0.05
35768,21.18,-17.72,1,0.05
35769,21.3,-15.15,1,0.05
35770,21.18,-17.72,1,0.05
35771,21.36,-16.1,1,0.05
35772,20.74,-13.96,1,0.05
35773,21.36,-16.28,1,0.05
35774,21.26,-17.06,1,0.05
35775,21.68,-12.39,1,0.05
35776,21.18,-17.72,1,0.05
35777,21.48,-12.989999999999998,1,0.05
35778,21.36,-16.1,1,0.05
35779,21.18,-17.8,1,0.05
35780,20.7,-14.059999999999999,1,0.05
35781,20.6,-16.1,1,0.05
35782,22.74,-9.860000000000001,1,0.05
35783,21.36,-16.42,1,0.05
35784,21.44,-14.02,1,0.05
35785,20.4,-15.899999999999999,1,0.05
35786,20.52,-16.509999999999998,1,0.05
35787,21.26,-17.31,1,0.05
35788,21.18,-17.72,1,0.05
35789,21.66,-13.02,1,0.05
35790,20.38,-16.93,1,0.05
35791,23.47,-8.990000000000002,1,0.05
35792,20.28,-18.05,1,0.05
35793,20.62,-14.469999999999999,1,0.05
35794,21.26,-17.06,1,0.05
35795,20.38,-16.93,1,0.05
35796,21.68,-12.39,1,0.05
35797,20.7,-12.32,1,0.05
35798,20.58,-14.870000000000001,1,0.05
35799,21.28,-16.03,1,0.05
35800,21.87,-15.08,1,0.05
35801,20.6,-16.17,1,0.05
35802,20.08,-19.5,1,0.05
35803,21.68,-12.39,1,0.05
35804,21.94,-10.14,1,0.05
35805,20.44,-16.92,1,0.05
35806,20.52,-16.509999999999998,1,0.05
35807,21.759999999999998,-11.98,1,0.05
35808,20.52,-16.87,1,0.05
35809,21.54,-14.649999999999999,1,0.05
35810,20.16,-18.17,1,0.05
35811,21.68,-12.39,1,0.05
35812,20.62,-14.469999999999999,1,0.05
35813,20.38,-16.93,1,0.05
35814,20.62,-14.469999999999999,1,0.05
35815,21.26,-17.3,1,0.05
35816,20.62,-14.469999999999999,1,0.05
35817,21.58,-13.43,1,0.05
35818,20.28,-18.14,1,0.05
35819,21.36,-16.1,1,0.05
35820,21.68,-12.39,1,0.05
35821,22.36,-14.48,1,0.05
35822,20.42,-17.94,1,0.05
35823,21.34,-16.5,1,0.05
35824,20.13,-16.68,1,0.05
35825,20.36,-17.31,1,0.05
35826,21.36,-16.1,1,0.05
35827,21.18,-17.8,1,0.05
35828,21.68,-12.39,1,0.05
35829,20.46,-15.59,1,0.05
35830,21.66,-13.02,1,0.05
35831,21.18,-17.72,1,0.05
35832,20.28,-16.19,1,0.05
35833,20.34,-16.57,1,0.05
35834,21.18,-17.72,1,0.05
35835,21.18,-17.72,1,0.05
35836,21.18,-17.8,1,0.05
35837,20.58,-14.78,1,0.05
35838,20.42,-16.259999999999998,1,0.05
35839,20.28,-17.96,1,0.05
35840,20.52,-16.509999999999998,1,0.05
35841,20.68,-16.19,1,0.05
35842,20.74,-13.739999999999998,1,0.05
35843,21.62,-14.32,1,0.05
35844,20.38,-16.93,1,0.05
35845,20.26,-18.5,1,0.05
35846,20.28,-17.96,1,0.05
35847,21.36,-16.1,1,0.05
35848,20.58,-14.78,1,0.05
35849,21.58,-12.079999999999998,1,0.05
35850,20.28,-18.14,1,0.05
35851,21.34,-15.05,1,0.05
35852,20.44,-16.92,1,0.05
35853,20.34,-18.26,1,0.05
35854,21.36,-16.1,1,0.05
35855,21.62,-10.85,1,0.05
35856,20.54,-14.32,1,0.05
35857,20.6,-16.1,1,0.05
35858,20.28,-18.14,1,0.05
35859,21.44,-15.69,1,0.05
35860,20.86,-15.3,1,0.05
35861,22.16,-17.34,1,0.05
35862,21.18,-17.8,1,0.05
35863,20.36,-17.56,1,0.05
35864,20.44,-16.92,1,0.05
35865,20.58,-14.870000000000001,1,0.05
35866,21.18,-17.23,1,0.05
35867,21.26,-17.06,1,0.05
35868,21.68,-12.39,1,0.05
35869,20.62,-14.469999999999999,1,0.05
35870,20.74,-13.96,1,0.05
35871,20.46,-16.439999999999998,1,0.05
35872,21.18,-17.72,1,0.05
35873,21.18,-17.23,1,0.05
35874,20.66,-13.32,1,0.05
35875,21.1,-17.61,1,0.05
35876,20.68,-12.739999999999998,1,0.05
35877,21.13,-15.280000000000001,1,0.05
35878,21.58,-13.43,1,0.05
35879,20.7,-14.059999999999999,1,0.05
35880,21.62,-12.149999999999999,1,0.05
35881,21.36,-16.02,1,0.05
35882,21.34,-16.89,1,0.05
35883,20.44,-16.92,1,0.05
35884,21.18,-17.8,1,0.05
35885,20.76,-15.440000000000001,1,0.05
35886,21.54,-14.649999999999999,1,0.05
35887,21.5,-14.309999999999999,1,0.05
35888,21.2,-16.63,1,0.05
35889,21.02,-10.34,1,0.05
35890,21.44,-11.29,1,0.05
35891,21.18,-16.509999999999998,1,0.05
35892,21.08,-16.9,1,0.05
35893,21.18,-17.72,1,0.05
35894,21.26,-17.06,1,0.05
35895,20.54,-16.1,1,0.05
35896,22.58,-14.129999999999999,1,0.05
35897,21.54,-14.23,1,0.05
35898,20.62,-14.469999999999999,1,0.05
35899,21.8,-12.559999999999999,1,0.05
35900,20.38,-16.93,1,0.05
35901,20.58,-14.78,1,0.05
35902,21.36,-16.1,1,0.05
35903,21.18,-17.8,1,0.05
35904,20.46,-16.740000000000002,1,0.05
35905,21.26,-17.06,1,0.05
35906,20.93,-17.31,1,0.05
35907,20.5,-15.3,1,0.05
35908,21.28,-16.6,1,0.05
35909,21.5,-16.03,1,0.05
35910,22.58,-14.129999999999999,1,0.05
35911,20.48,-15.899999999999999,1,0.05
35912,21.18,-17.23,1,0.05
35913,20.28,-17.63,1,0.05
35914,22.58,-14.129999999999999,1,0.05
35915,21.18,-17.8,1,0.05
35916,22.36,-14.48,1,0.05
35917,20.58,-14.870000000000001,1,0.05
35918,20.9,-13.14,1,0.05
35919,21.18,-17.63,1,0.05
35920,21.36,-16.1,1,0.05
35921,20.38,-16.93,1,0.05
35922,21.18,-17.73,1,0.05
35923,20.41,-13.67,1,0.05
35924,21.18,-17.73,1,0.05
35925,21.3,-15.93,1,0.05
35926,20.44,-16.33,1,0.05
35927,21.58,-13.51,1,0.05
35928,20.38,-16.93,1,0.05
35929,20.28,-16.6,1,0.05
35930,21.18,-17.72,1,0.05
35931,21.68,-12.39,1,0.05
35932,21.18,-17.8,1,0.05
35933,22.26,-15.690000000000001,1,0.05
35934,20.44,-16.740000000000002,1,0.05
35935,20.74,-13.739999999999998,1,0.05
35936,20.48,-15.99,1,0.05
35937,21.28,-16.6,1,0.05
35938,21.259999999999998,-16.43,1,0.05
35939,21.36,-16.1,1,0.05
35940,21.66,-13.02,1,0.05
35941,21.26,-17.06,1,0.05
35942,21.2,-15.149999999999999,1,0.05
35943,20.74,-13.739999999999998,1,0.05
35944,20.36,-17.23,1,0.05
35945,20.18,-19.08,1,0.05
35946,20.4,-15.899999999999999,1,0.05
35947,21.18,-17.23,1,0.05
35948,20.62,-14.469999999999999,1,0.05
35949,20.34,-17.4,1,0.05
35950,20.74,-13.96,1,0.05
35951,21.68,-12.39,1,0.05
35952,20.54,-14.879999999999999,1,0.05
35953,20.74,-13.629999999999999,1,0.05
35954,22.05,-13.3,1,0.05
35955,20.62,-14.469999999999999,1,0.05
35956,21.58,-15.5,1,0.05
35957,21.68,-12.39,1,0.05
35958,21.18,-17.8,1,0.05
35959,20.919999999999998,-11.34,1,0.05
35960,22.84,-9.58,1,0.05
35961,20.58,-14.870000000000001,1,0.05
35962,20.28,-18.14,1,0.05
35963,20.5,-17.44,1,0.05
35964,21.18,-17.72,1,0.05
35965,20.44,-15.27,1,0.05
35966,21.2,-16.6,1,0.05
35967,21.36,-16.1,1,0.05
35968,21.68,-12.39,1,0.05
35969,22.58,-14.129999999999999,1,0.05
35970,20.36,-17.47,1,0.05
35971,20.44,-16.92,1,0.05
35972,20.58,-14.78,1,0.05
35973,21.34,-16.18,1,0.05
35974,21.54,-14.649999999999999,1,0.05
35975,20.48,-15.899999999999999,1,0.05
35976,20.44,-16.92,1,0.05
35977,20.58,-14.870000000000001,1,0.05
35978,21.1,-17.12,1,0.05
35979,21.34,-16.18,1,0.05
